state,distnum,distid,party,yearel,origvote,totvote,highestvote,sechighestvote,officeexp
62,4,441,100,1990,75901,165194,89285,75901,0
62,4,441,200,1990,89285,165194,89285,75901,0
62,4,441,100,1992,101957,241841,139884,101957,0
62,4,441,200,1992,139884,241841,139884,101957,1
62,4,441,100,1994,52202,188453,136251,52202,0
62,4,441,200,1994,136251,188453,136251,52202,2
62,4,441,100,1996,92837,244067,137012,92837,0
62,4,441,200,1996,137012,244067,137012,92837,0
62,4,441,100,1998,89973,221291,131318,89973,0
62,4,441,200,1998,131318,221291,131318,89973,1
62,5,442,100,1972,60948,167190,104214,60948,1
62,5,442,200,1972,104214,167190,104214,60948,0
62,5,442,100,1974,56888,147794,85326,56888,0
62,5,442,200,1974,85326,147794,85326,56888,1
62,5,442,100,1976,64067,190851,126784,64067,0
62,5,442,200,1976,126784,190851,126784,64067,2
62,5,442,100,1978,52914,153780,91933,52914,0
62,5,442,200,1978,91933,153780,91933,52914,0
62,5,442,100,1980,62003,244900,177319,62003,0
62,5,442,200,1980,177319,244900,177319,62003,1
62,5,442,100,1982,57392,141871,84479,57392,0
62,5,442,200,1982,84479,141871,84479,57392,2
62,5,442,100,1984,44588,208242,163654,44588,0
62,5,442,200,1984,163654,208242,163654,44588,3
62,5,442,100,1986,52488,173641,121153,52488,0
62,5,442,200,1986,121153,173641,121153,52488,0
62,5,442,200,1988,181612,241728,181612,NA,1
62,5,442,100,1990,57776,192277,127740,57776,0
62,5,442,200,1990,127740,192277,127740,57776,2
62,5,442,100,1992,62550,243415,173096,62550,0
62,5,442,200,1992,173096,243415,173096,62550,3
62,5,442,200,1994,138674,138674,138674,NA,4
62,5,442,100,1996,73660,262465,188805,73660,0
62,5,442,200,1996,188805,262465,188805,73660,5
62,5,442,100,1998,55609,214270,155790,55609,0
62,5,442,200,1998,155790,214270,155790,55609,6
62,6,443,100,1982,56598,159112,98909,56598,0
62,6,443,200,1982,98909,159112,98909,56598,0
62,6,443,200,1984,171427,191760,171427,20333,0
62,6,443,100,1986,53834,160531,104359,53834,0
62,6,443,200,1986,104359,160531,104359,53834,1
62,6,443,100,1988,77158,216556,136487,77158,0
62,6,443,200,1988,136487,216556,136487,77158,2
62,6,443,100,1990,57961,163273,105312,57961,0
62,6,443,200,1990,105312,163273,105312,57961,3
62,6,443,100,1992,91073,233097,142021,91073,0
62,6,443,200,1992,142021,233097,142021,91073,4
62,6,443,100,1994,49701,177709,124079,49701,0
62,6,443,200,1994,124079,177709,124079,49701,5
62,6,443,100,1996,88600,234618,146018,88600,0
62,6,443,200,1996,146018,234618,146018,88600,6
62,6,443,100,1998,82662,199188,111374,82662,0
62,6,443,200,1998,111374,199188,111374,82662,0
63,1,444,200,1946,37326,73835,37326,NA,0
63,1,444,200,1948,41404,90519,41404,93,1
63,1,444,100,1950,41040,82863,41040,NA,0
63,1,444,100,1952,54725,108859,54725,NA,0
63,1,444,100,1954,50214,91507,50214,41293,1
63,1,444,200,1954,41293,91507,50214,41293,0
63,1,444,100,1956,60170,109144,60170,48974,2
63,1,444,200,1956,48974,109144,60170,48974,0
63,1,444,100,1958,60083,96261,60083,36178,3
63,1,444,200,1958,36178,96261,60083,36178,0
63,1,444,100,1960,68863,114029,68863,45166,4
63,1,444,200,1960,45166,114029,68863,45166,0
63,1,444,200,1962,45552,96974,45552,NA,0
63,1,444,200,1964,52468,108671,52468,NA,0
63,1,444,200,1966,70410,135856,70410,NA,0
63,1,444,200,1968,90870,152872,90870,NA,1
63,1,444,100,1970,55743,133258,77515,55743,0
63,1,444,200,1970,77515,133258,77515,55743,2
63,1,444,200,1972,85270,153376,85270,NA,0
63,1,444,100,1974,54001,129405,75404,54001,0
63,1,444,200,1974,75404,129405,75404,54001,1
63,1,444,100,1976,79662,175495,95833,79662,0
63,1,444,200,1976,95833,175495,95833,79662,2
63,1,444,100,1978,57972,144652,86680,57972,0
63,1,444,200,1978,86680,144652,86680,57972,3
63,1,444,100,1980,100697,217542,116845,100697,0
63,1,444,200,1980,116845,217542,116845,100697,0
63,1,444,100,1982,74388,160665,86277,74388,0
63,1,444,200,1982,86277,160665,86277,74388,1
63,1,444,100,1984,63591,202676,139085,63591,0
63,1,444,200,1984,139085,202676,139085,63591,2
63,1,444,100,1986,59723,186196,121625,59723,0
63,1,444,200,1986,121625,186196,121625,59723,3
63,1,444,100,1988,70328,205549,135221,70328,0
63,1,444,200,1988,135221,205549,135221,70328,4
63,1,444,100,1990,85054,160460,85054,75406,0
63,1,444,200,1990,75406,160460,85054,75406,0
63,1,444,100,1992,140985,242790,140985,90983,1
63,1,444,200,1992,90983,242790,140985,90983,0
63,1,444,100,1994,89826,201554,111728,89826,2
63,1,444,200,1994,111728,201554,111728,89826,0
63,1,444,200,1996,132344,264778,132344,6535,1
63,1,444,200,1998,113231,204884,113231,NA,2
63,2,445,100,1946,41231,104923,63692,41231,0
63,2,445,200,1946,63692,104923,63692,41231,0
63,2,445,100,1948,59006,121650,61690,59006,0
63,2,445,200,1948,61690,121650,61690,59006,1
63,2,445,100,1950,50255,117221,66966,50255,0
63,2,445,200,1950,66966,117221,66966,50255,0
63,2,445,100,1952,52692,155739,103047,52692,0
63,2,445,200,1952,103047,155739,103047,52692,1
63,2,445,200,1954,81824,134505,81824,NA,2
63,2,445,100,1956,60552,151290,90738,60552,0
63,2,445,200,1956,90738,151290,90738,60552,3
63,2,445,100,1958,64214,142767,78553,64214,0
63,2,445,200,1958,78553,142767,78553,64214,4
63,2,445,100,1960,90161,176261,90161,86100,0
63,2,445,200,1960,86100,176261,90161,86100,5
63,2,445,100,1962,83152,157355,83152,74203,1
63,2,445,200,1962,74203,157355,83152,74203,0
63,2,445,100,1964,84022,175860,91838,84022,2
63,2,445,200,1964,91838,175860,91838,84022,0
63,2,445,100,1966,33348,112372,79024,33348,0
63,2,445,200,1966,79024,112372,79024,33348,1
63,2,445,100,1968,54256,123662,65029,54256,0
63,2,445,200,1968,65029,123662,65029,54256,0
63,2,445,100,1970,31872,100925,66428,31872,0
63,2,445,200,1970,66428,100925,66428,31872,1
63,2,445,100,1972,40081,148178,102537,40081,0
63,2,445,200,1972,102537,148178,102537,40081,2
63,2,445,100,1974,53599,120873,67274,53599,0
63,2,445,200,1974,67274,120873,67274,53599,2
63,2,445,100,1976,82237,166412,84175,82237,0
63,2,445,200,1976,84175,166412,84175,82237,3
63,2,445,100,1978,60040,140631,80591,60040,0
63,2,445,200,1978,80591,140631,80591,60040,4
63,2,445,100,1980,81364,197560,116196,81364,0
63,2,445,200,1980,116196,197560,116196,81364,3
63,2,445,100,1982,76608,160481,83873,76608,0
63,2,445,200,1982,83873,160481,83873,76608,4
63,2,445,100,1984,101287,202404,101287,101117,0
63,2,445,200,1984,101117,202404,101287,101117,5
63,2,445,100,1986,103035,189563,103035,86528,1
63,2,445,200,1986,86528,189563,103035,86528,0
63,2,445,100,1988,127956,201885,127956,68226,2
63,2,445,200,1988,68226,201885,127956,68226,0
63,2,445,100,1990,98008,154052,98008,56044,3
63,2,445,200,1990,56044,154052,98008,56044,0
63,2,445,200,1992,139783,229957,139783,4917,0
63,2,445,100,1994,47936,191529,143593,47936,0
63,2,445,200,1994,143593,191529,143593,47936,1
63,2,445,100,1996,67625,229248,157646,67625,0
63,2,445,200,1996,157646,229248,157646,67625,2
63,2,445,100,1998,77736,173927,91337,77736,4
63,2,445,200,1998,91337,173927,91337,77736,0
64,1,446,100,1946,47418,82376,47418,34958,0
64,1,446,200,1946,34958,82376,47418,34958,0
64,1,446,100,1948,64276,94714,64276,29937,1
64,1,446,200,1948,29937,94714,64276,29937,0
64,1,446,100,1950,54394,90281,54394,34945,2
64,1,446,200,1950,34945,90281,54394,34945,0
64,1,446,100,1952,55679,110653,55679,54086,0
64,1,446,200,1952,54086,110653,55679,54086,0
64,1,446,100,1954,52614,93989,52614,41375,1
64,1,446,200,1954,41375,93989,52614,41375,0
64,1,446,100,1956,69644,112235,69644,42591,2
64,1,446,200,1956,42591,112235,69644,42591,0
64,1,446,100,1958,68586,98697,68586,30111,3
64,1,446,200,1958,30111,98697,68586,30111,0
64,1,446,100,1960,63081,118428,63081,55347,0
64,1,446,200,1960,55347,118428,63081,55347,0
64,1,446,100,1962,55611,105371,55611,49760,1
64,1,446,200,1962,49760,105371,55611,49760,0
64,1,446,100,1964,64847,120908,64847,55417,2
64,1,446,200,1964,55417,120908,64847,55417,0
64,1,446,100,1966,67123,132048,67123,64925,3
64,1,446,200,1966,64925,132048,67123,64925,0
64,1,446,100,1968,74974,139836,74974,64862,0
64,1,446,200,1968,64862,139836,74974,64862,0
64,1,446,100,1970,63175,127563,64388,63175,4
64,1,446,200,1970,64388,127563,64388,63175,0
64,1,446,100,1972,76073,164446,88373,76073,4
64,1,446,200,1972,88373,164446,88373,76073,0
64,1,446,100,1974,74304,135613,74304,61309,0
64,1,446,200,1974,61309,135613,74304,61309,1
64,1,446,100,1976,111487,167784,111487,56297,1
64,1,446,200,1976,56297,167784,111487,56297,0
64,1,446,200,1978,64093,150109,64093,NA,0
64,1,446,200,1980,70874,183740,70874,NA,0
64,1,446,200,1982,62402,167602,62402,5113,0
64,1,446,200,1984,61794,193452,61794,4660,0
64,1,446,200,1986,61230,159731,61230,NA,0
64,1,446,200,1988,74405,189683,74405,NA,0
64,1,446,200,1990,63837,164246,63837,NA,0
64,2,447,100,1946,48564,107712,58307,48564,0
64,2,447,200,1946,58307,107712,58307,48564,0
64,2,447,100,1948,58711,119835,61124,58711,0
64,2,447,200,1948,61124,119835,61124,58711,1
64,2,447,100,1950,53854,120246,65003,53854,0
64,2,447,200,1950,65003,120246,65003,53854,2
64,2,447,100,1952,55203,145413,90210,55203,0
64,2,447,200,1952,90210,145413,90210,55203,3
64,2,447,100,1954,64495,130598,66103,64495,0
64,2,447,200,1954,66103,130598,66103,64495,0
64,2,447,100,1956,76805,150969,76805,74164,0
64,2,447,200,1956,74164,150969,76805,74164,1
64,2,447,100,1958,79140,129773,79140,50633,1
64,2,447,200,1958,50633,129773,79140,50633,0
64,2,447,100,1960,75507,153784,78277,75507,0
64,2,447,200,1960,78277,153784,78277,75507,0
64,2,447,100,1962,63755,143070,79315,63755,0
64,2,447,200,1962,79315,143070,79315,63755,1
64,2,447,100,1964,71461,155702,84241,71461,0
64,2,447,200,1964,84241,155702,84241,71461,2
64,2,447,100,1966,50308,126323,76015,50308,0
64,2,447,200,1966,76015,126323,76015,50308,3
64,2,447,100,1968,39752,123640,83888,39752,0
64,2,447,200,1968,83888,123640,83888,39752,4
64,2,447,100,1970,78082,121834,78082,43752,0
64,2,447,200,1970,43752,121834,78082,43752,0
64,2,447,100,1972,114524,150587,114524,36063,1
64,2,447,200,1972,36063,150587,114524,36063,0
64,2,447,100,1974,74680,118533,74680,43853,2
64,2,447,200,1974,43853,118533,74680,43853,0
64,2,447,100,1976,68972,153121,84149,68972,0
64,2,447,200,1976,84149,153121,84149,68972,0
64,2,447,100,1978,57480,133246,75766,57480,0
64,2,447,200,1978,75766,133246,75766,57480,1
64,2,447,100,1980,63370,154801,91431,63370,0
64,2,447,200,1980,91431,154801,91431,63370,2
64,2,447,100,1982,65815,148937,79968,65815,0
64,2,447,200,1982,79968,148937,79968,65815,3
64,2,447,100,1984,60445,177377,116932,60445,0
64,2,447,200,1984,116932,177377,116932,60445,4
64,2,447,100,1986,73583,158131,84548,73583,0
64,2,447,200,1986,84548,158131,84548,73583,5
64,2,447,100,1988,78069,175534,97465,78069,0
64,2,447,200,1988,97465,175534,97465,78069,6
64,2,447,100,1990,56739,153188,96449,56739,0
64,2,447,200,1990,96449,153188,96449,56739,7
64,98,448,200,1992,189570,403735,189570,NA,8
64,98,448,200,1994,148715,352133,148715,32046,0
64,98,448,200,1996,211975,404426,211975,17935,0
64,98,448,100,1998,147073,331551,175748,147073,0
64,98,448,200,1998,175748,331551,175748,147073,1
65,1,449,100,1982,61901,107576,61901,45675,0
65,1,449,200,1982,45675,107576,61901,45675,0
65,1,449,100,1984,73242,130518,73242,55391,1
65,1,449,200,1984,55391,130518,73242,55391,0
65,1,449,100,1986,61830,114317,61830,50342,0
65,1,449,200,1986,50342,114317,61830,50342,0
65,1,449,100,1988,101764,159076,101764,53588,1
65,1,449,200,1988,53588,159076,101764,53588,0
65,1,449,100,1990,84650,137852,84650,47377,2
65,1,449,200,1990,47377,137852,84650,47377,0
65,1,449,100,1992,128278,221488,128278,84217,3
65,1,449,200,1992,84217,221488,128278,84217,0
65,1,449,100,1994,72333,152167,73769,72333,4
65,1,449,200,1994,73769,152167,73769,72333,0
65,1,449,100,1996,75081,172593,86472,75081,0
65,1,449,200,1996,86472,172593,86472,75081,1
65,1,449,100,1998,79315,161082,79315,73540,0
65,1,449,200,1998,73540,161082,79315,73540,0
65,2,450,100,1982,52265,126496,70188,52265,0
65,2,450,200,1982,70188,126496,70188,52265,0
65,2,450,100,1984,36130,140106,99775,36130,0
65,2,450,200,1984,99775,140106,99775,36130,1
65,2,450,100,1986,59433,142912,83479,59433,0
65,2,450,200,1986,83479,142912,83479,59433,2
65,2,450,100,1988,75163,185097,105981,75163,0
65,2,450,200,1988,105981,185097,105981,75163,3
65,2,450,200,1990,103508,175209,103508,12120,4
65,2,450,100,1992,117199,270461,129575,117199,0
65,2,450,200,1992,129575,270461,129575,117199,5
65,2,450,100,1994,65390,223932,142202,65390,0
65,2,450,200,1994,142202,223932,142202,65390,6
65,2,450,200,1996,162310,277192,162310,8780,0
65,2,450,200,1998,201623,248763,201623,20738,1
65,98,451,100,1946,20187,49046,28859,20187,0
65,98,451,200,1946,28859,49046,28859,20187,0
65,98,451,100,1948,29733,58705,29733,28972,0
65,98,451,200,1948,28972,58705,29733,28972,1
65,98,451,100,1950,31843,60328,31843,28485,1
65,98,451,200,1950,28485,60328,31843,28485,0
65,98,451,100,1952,39912,80595,39912,NA,2
65,98,451,100,1954,35318,77639,35318,NA,2
65,98,451,100,1956,51100,94254,51100,43154,2
65,98,451,200,1956,43154,94254,51100,43154,0
65,98,451,100,1958,55053,82328,55053,27275,3
65,98,451,200,1958,27275,82328,55053,27275,0
65,98,451,100,1960,59616,103602,59616,43986,4
65,98,451,200,1960,43986,103602,59616,43986,0
65,98,451,100,1962,66866,93324,66866,26458,5
65,98,451,200,1962,26458,93324,66866,26458,0
65,98,451,100,1964,82748,130737,82748,47989,6
65,98,451,200,1964,47989,130737,82748,47989,0
65,98,451,100,1966,86467,127850,86467,41383,7
65,98,451,200,1966,41383,127850,86467,41383,0
65,98,451,100,1968,104136,144345,104136,40209,8
65,98,451,200,1968,40209,144345,104136,40209,0
65,98,451,100,1970,113496,137643,113496,24147,9
65,98,451,200,1970,24147,137643,113496,24147,0
65,98,451,100,1972,86349,180462,94113,86349,0
65,98,451,200,1972,94113,180462,94113,86349,0
65,98,451,100,1974,93665,167966,93665,61182,0
65,98,451,200,1974,61182,167966,93665,61182,1
65,98,451,100,1976,153996,199863,153996,24124,1
65,98,451,200,1976,24124,199863,153996,24124,0
65,98,451,100,1978,132513,182967,132513,44425,2
65,98,451,200,1978,44425,182967,132513,44425,0
65,98,451,100,1980,165099,236021,165099,63163,3
65,98,451,200,1980,63163,236021,165099,63163,0
66,1,452,100,1968,78117,167488,88517,78117,4
66,1,452,200,1968,88517,167488,88517,78117,0
66,1,452,100,1970,64598,158359,91187,64598,0
66,1,452,200,1970,91187,158359,91187,64598,1
66,1,452,100,1972,94239,212642,118403,94239,0
66,1,452,200,1972,118403,212642,118403,94239,2
66,1,452,100,1974,71968,181305,106268,71968,0
66,1,452,200,1974,106268,181305,106268,71968,3
66,1,452,100,1976,61800,225546,162587,61800,0
66,1,452,200,1976,162587,225546,162587,61800,4
66,1,452,100,1978,70761,188836,118075,70761,0
66,1,452,200,1978,118075,188836,118075,70761,5
66,1,452,100,1980,120903,246813,125910,120903,0
66,1,452,200,1980,125910,246813,125910,120903,6
66,1,452,100,1982,67534,141993,74459,67534,0
66,1,452,200,1982,74459,141993,74459,67534,7
66,1,452,100,1984,60598,178342,115808,60598,0
66,1,452,200,1984,115808,178342,115808,60598,8
66,1,452,100,1986,37138,127632,90476,37138,0
66,1,452,200,1986,90476,127632,90476,37138,9
66,1,452,100,1988,84138,177962,89985,84138,0
66,1,452,200,1988,89985,177962,89985,84138,0
66,1,452,100,1990,41306,138681,97375,41306,0
66,1,452,200,1990,97375,138681,97375,41306,1
66,1,452,100,1992,76600,205026,128426,76600,0
66,1,452,200,1992,128426,205026,128426,76600,2
66,1,452,200,1994,119996,162312,119996,NA,3
66,1,452,100,1996,71635,193078,109290,71635,0
66,1,452,200,1996,109290,193078,109290,71635,4
66,1,452,100,1998,75040,179090,75040,17266,0
66,2,453,100,1968,69858,142348,71857,69858,0
66,2,453,200,1968,71857,142348,71857,69858,0
66,2,453,100,1970,64518,126980,64518,61074,0
66,2,453,200,1970,61074,126980,64518,61074,1
66,2,453,100,1972,116152,160936,116152,44784,1
66,2,453,200,1972,44784,160936,116152,44784,0
66,2,453,100,1974,90127,135032,90127,43045,2
66,2,453,200,1974,43045,135032,90127,43045,0
66,2,453,100,1976,123563,175694,123563,52131,3
66,2,453,200,1976,52131,175694,123563,52131,0
66,2,453,100,1978,95709,95709,95709,NA,4
66,2,453,100,1980,55085,55085,55085,NA,0
66,2,453,100,1982,50599,121620,71021,50599,0
66,2,453,200,1982,71021,121620,71021,50599,0
66,2,453,200,1984,116006,156069,116006,NA,1
66,2,453,100,1986,45924,123711,77787,45924,0
66,2,453,200,1986,77787,123711,77787,45924,2
66,2,453,200,1988,100324,100324,100324,NA,3
66,2,453,200,1990,80677,80677,80677,NA,4
66,2,453,100,1992,73157,167995,94838,73157,0
66,2,453,200,1992,94838,167995,94838,73157,5
66,2,453,100,1994,45316,142180,89966,45316,0
66,2,453,200,1994,89966,142180,89966,45316,6
66,2,453,100,1996,74915,170006,95091,74915,0
66,2,453,200,1996,95091,170006,95091,74915,7
66,2,453,100,1998,61796,146873,85077,61796,0
66,2,453,200,1998,85077,146873,85077,61796,8
66,3,454,100,1982,84669,131293,84669,46466,0
66,3,454,200,1982,46466,131293,84669,46466,0
66,3,454,100,1984,100470,165209,100470,62351,1
66,3,454,200,1984,62351,165209,100470,62351,0
66,3,454,100,1986,95760,134312,95760,38552,2
66,3,454,200,1986,38552,134312,95760,38552,0
66,3,454,100,1988,124938,170892,124938,45954,3
66,3,454,200,1988,45954,170892,124938,45954,0
66,3,454,100,1990,104225,139976,104225,35751,4
66,3,454,200,1990,35751,139976,104225,35751,0
66,3,454,100,1992,122850,182217,122850,54569,5
66,3,454,200,1992,54569,182217,122850,54569,0
66,3,454,100,1994,99900,157112,99900,53515,6
66,3,454,200,1994,53515,157112,99900,53515,0
66,3,454,100,1996,124594,185271,124594,56580,7
66,3,454,200,1996,56580,185271,124594,56580,0
66,3,454,100,1998,91248,171617,91248,74266,0
66,3,454,200,1998,74266,171617,91248,74266,0
66,96,455,100,1960,172577,297485,172577,124101,0
66,96,455,200,1960,124101,297485,172577,124101,0
66,96,455,100,1962,152684,237141,152684,84457,1
66,96,455,200,1962,84457,237141,152684,84457,0
66,96,455,100,1964,194407,314756,194407,120349,2
66,96,455,200,1964,120349,314756,194407,120349,0
66,96,455,100,1966,140057,250498,140057,110441,3
66,96,455,200,1966,110441,250498,140057,110441,0
66,97,456,100,1960,176514,301048,176514,123683,0
66,97,456,200,1960,123683,301048,176514,123683,0
66,97,456,100,1962,128651,244913,128651,116262,1
66,97,456,200,1962,116262,244913,128651,116262,0
66,97,456,100,1964,164863,319643,164863,154780,0
66,97,456,200,1964,154780,319643,164863,154780,0
66,97,456,100,1966,126984,251520,126984,124536,1
66,97,456,200,1966,124536,251520,126984,124536,0
67,1,457,100,1946,44888,89672,44888,NA,0
67,1,457,100,1948,66641,112870,66641,NA,1
67,1,457,100,1950,54161,106029,54161,51868,2
67,1,457,200,1950,51868,106029,54161,51868,0
67,1,457,100,1952,49898,126443,76545,49898,0
67,1,457,200,1952,76545,126443,76545,49898,0
67,1,457,100,1954,48535,104077,55542,48535,3
67,1,457,200,1954,55542,104077,55542,48535,0
67,1,457,100,1956,47533,121640,74107,47533,0
67,1,457,200,1956,74107,121640,74107,47533,1
67,1,457,100,1958,49735,107876,58141,49735,0
67,1,457,200,1958,58141,107876,58141,49735,2
67,1,457,100,1960,65939,131810,65939,65871,0
67,1,457,200,1960,65871,131810,65939,65871,0
67,1,457,100,1962,56989,116021,59032,56989,1
67,1,457,200,1962,59032,116021,59032,56989,0
67,1,457,100,1964,59768,135754,75986,59768,0
67,1,457,200,1964,75986,135754,75986,59768,1
67,1,457,100,1966,50260,150010,99750,50260,0
67,1,457,200,1966,99750,150010,99750,50260,2
67,1,457,100,1968,65265,204721,139456,65265,0
67,1,457,200,1968,139456,204721,139456,65265,3
67,1,457,100,1970,95499,186257,95499,89269,0
67,1,457,200,1970,89269,186257,95499,89269,0
67,1,457,100,1972,127027,229366,127027,6043,0
67,1,457,100,1974,124793,199264,124793,62807,1
67,1,457,200,1974,62807,199264,124793,62807,0
67,1,457,100,1976,155631,267531,155631,106542,2
67,1,457,200,1976,106542,267531,155631,106542,0
67,1,457,100,1978,93892,183944,93892,84978,3
67,1,457,200,1978,84978,183944,93892,84978,0
67,1,457,100,1980,144459,301570,157111,144459,4
67,1,457,200,1980,157111,301570,157111,144459,0
67,1,457,100,1982,66006,177422,111416,66006,0
67,1,457,200,1982,111416,177422,111416,66006,1
67,1,457,100,1984,56619,200717,142952,56619,0
67,1,457,200,1984,142952,200717,142952,56619,2
